number,kss,pupil,Diahyoujunn,Pupil_LowFreq,eeg,hr,eda,SCR,SCL_Ansei
28063,7,5.581,1.449078312,,,1051,14.74125049,0.810969298,16.17492305
28064,7,5.575,1.438590182,,,1051,14.73987011,0.803850831,16.17192337
28065,7,5.6,1.482290726,,,1051,14.73847201,0.803868924,16.16888516
28066,7,5.573,1.435094138,,,1051,14.73670241,0.809489442,16.16503967
28067,7,5.628,1.531235335,,,1051,14.73527278,0.814284978,16.16193296
28068,7,5.607,1.494526878,,,1051,14.73382642,0.82040266,16.15878987
28069,7,5.623,1.522495227,,,1051,14.73198464,0.82195452,16.15478752
28070,7,5.663,1.592416097,,,1051,14.73048826,0.821656302,16.15153576
28071,7,5.677,1.616888402,,,1051,14.72897224,0.821815311,16.14824131
28072,7,5.686,1.632620598,,,1051,14.7270533,0.822163437,16.14407129
28073,7,5.727,1.70428949,,,1051,14.7255022,0.824048878,16.14070061
28074,7,5.717,1.686809272,,,1051,14.72393162,0.825370542,16.13728758
28075,7,5.719,1.690305316,,,939,14.72234305,0.826722347,16.13383549
28076,7,5.75,1.744493991,,,939,14.72042003,0.827312408,16.12965658
28077,7,5.736,1.720021686,,,939,14.71893184,0.826720442,16.12642261
28078,7,5.743,1.732257838,,,939,14.71710249,0.825673679,16.12244726
28079,7,5.75,1.744493991,,,939,14.71567455,0.824984532,16.11934422
28080,7,5.75,1.744493991,,,939,14.71388278,0.827710366,16.11545055
28081,7,5.775,1.788194535,,,939,14.71247281,0.831555872,16.11238655
28082,7,5.758,1.758478165,,,939,14.71076085,0.837983588,16.10866631
28083,7,5.76,1.761974208,,,939,14.70938012,0.839031022,16.10566585
28084,7,5.792,1.817910905,,,939,14.70798884,0.835346732,16.10264249
28085,7,5.778,1.7934386,,,939,14.70625572,0.828497571,16.09887625
28086,7,5.774,1.786446513,,,939,14.70486627,0.819576153,16.09585686
28087,7,5.757,1.756730143,,,939,14.70351701,0.811775077,16.0929248
28088,7,5.758,1.758478165,,,939,14.70186631,0.801429017,16.08933768
28089,7,5.748,1.740997947,,,939,14.70055595,0.790270248,16.08649013
28090,7,5.743,1.732257838,,,939,14.69925162,0.776471684,16.08365571
28091,7,5.76,1.761974208,,,939,14.69790988,0.756347651,16.08073999
28092,7,5.745,1.735753882,,,939,14.69620451,0.723965294,16.07703406
28093,7,5.765,1.770714317,,,939,14.69586464,0.716925106,16.07629549
28094,7,5.773,1.784698491,,,939,14.69448388,0.684708851,16.07329498
28095,7,5.78,1.796934644,,,939,14.69310657,0.650571031,16.07030197
28096,7,5.776,1.789942556,,,939,14.69173343,0.614543664,16.06731801
28097,7,5.825,1.875595623,,,939,14.68999395,0.56332569,16.06353796
28098,7,5.812,1.85287134,,,939,14.68859431,0.518524324,16.06049642
28099,7,5.842,1.905311993,,,800,14.68723227,0.472422569,16.05753658
28100,7,5.863,1.94202045,,,800,14.68556202,0.411878666,16.05390698
28101,7,5.904,2.013689342,,,800,14.68424217,0.360945614,16.05103883
28102,7,5.885,1.980476929,,,800,14.68261035,0.29503559,16.04749272
28103,7,5.89,1.989217038,,,800,14.68096087,0.226920668,16.04390825
28104,7,5.917,2.036413625,,,800,14.67965676,0.171191979,16.0410743
28105,7,5.905,2.015437364,,,800,14.67836098,0.114620119,16.03825847
28106,7,5.917,2.036413625,,,800,14.6770315,0.056406787,16.03536938
28107,7,5.948,2.0906023,,,800,14.67532285,0.018347439,16.03165633
28108,7,5.926,2.052145821,,,800,14.67393382,0.078983213,16.02863784
28109,7,5.954,2.10109043,,,800,14.6721591,0.153856522,16.02478121
28110,7,5.932,2.062633952,,,800,14.67038981,0.21790918,16.02093639
28111,7,5.946,2.087106256,,,800,14.66895807,0.263534123,16.01782508
28112,7,5.959,2.109830539,,,800,14.6685941,0.274620622,16.01703416
28113,7,5.979,2.144790975,,,800,14.66713331,0.314043173,16.01385972
28114,7,5.952,2.097594387,,,800,14.6656751,0.355365122,16.0106909
28115,7,5.943,2.081862191,,,800,14.66385282,0.40921323,16.00673093
28116,7,5.96,2.111578561,,,800,14.66238847,0.448124039,16.00354874
28117,7,5.97,2.129058779,,,800,14.66055191,0.495026249,15.99955774
28118,7,5.957,2.106334496,,,800,14.65905464,0.528876606,15.99630404
28119,7,5.95,2.094098343,,,800,14.65716016,0.567229968,15.99218717
28120,7,5.886,1.982224951,,,800,14.65563377,0.595896883,15.98887017
28121,7,6.077,2.316097107,,,715,14.65374338,0.630632508,15.9847622
28122,7,6.167,2.473419066,,,715,14.65189806,0.665802808,15.98075215
28123,7,5.632,1.538227422,,,715,14.65042928,0.69264458,15.97756035
28124,7,5.682,1.625628511,,,715,14.64861834,0.725220208,15.973625
28125,7,5.827,1.879091666,,,715,14.64825514,0.731151169,15.97283576
28126,7,6.095,2.347561499,,,715,14.64680187,0.753168275,15.96967766
28127,7,6.13,2.408742261,,,715,14.6450024,0.778417683,15.96576724
28128,7,6.047,2.263656455,,,715,14.64357998,0.796880524,15.96267621
28129,7,6.23,2.583544437,,,715,14.64177573,0.813586495,15.95875541
28130,7,5.866,1.947264515,,,715,14.64031425,0.821917386,15.95557947
28131,7,6.078,2.317845129,,,715,14.63847952,0.82692076,15.95159244
28132,7,5.652,1.573187858,,,715,14.63700341,0.82752051,15.94838472
28133,7,6.003,2.186743497,,,715,14.63554432,0.830570971,15.94521399
28134,7,5.588,1.461314465,,,715,14.63372653,0.83417792,15.94126376
28135,7,5.944,2.083610213,,,715,14.63190205,0.835454995,15.937299
28136,7,6.04,2.251420302,,,715,14.63078081,0.834983453,15.93486245
28137,7,5.954,2.10109043,,,715,14.62884737,0.831239501,15.9306609
28138,7,5.882,1.975232863,,,715,14.62726976,0.827521106,15.92723262
28139,7,5.921,2.043405712,,,715,14.62565242,0.822942865,15.92371799
28140,7,5.961,2.113326583,,,715,14.62401781,0.818262187,15.92016583
28141,7,6.023,2.221703932,,,715,14.62194758,0.812702447,15.91566705
28142,7,6.044,2.258412389,,,682,14.61981522,0.806847313,15.91103324
28143,7,6.004,2.188491519,,,682,14.61938246,0.805719479,15.91009281
28144,7,6.079,2.319593151,,,682,14.61765225,0.801614049,15.90633291
28145,7,6.134,2.415734348,,,682,14.61593019,0.798354282,15.9025907
28146,7,6.082,2.324837216,,,682,14.61376277,0.795576457,15.8978807
28147,7,6.127,2.403498196,,,682,14.61202057,0.794696761,15.89409476
28148,7,6.07,2.303860955,,,682,14.61024295,0.792750057,15.89023182
28149,7,6.037,2.246176237,,,682,14.60797175,0.789024835,15.8852963
28150,7,6.063,2.291624803,,,682,14.60567532,0.785745161,15.88030594
28151,7,6.039,2.24967228,,,682,14.60381833,0.783091719,15.87627054
28152,7,5.953,2.099342409,,,682,14.60196796,0.781385407,15.87224951
28153,7,5.98,2.146538996,,,682,14.59965132,0.780026093,15.86721525
28154,7,5.999,2.17975141,,,682,14.59732016,0.778932409,15.86214943
28155,7,6.036,2.244428215,,,682,14.59544173,0.776560602,15.85806743
28156,7,5.934,2.066129995,,,682,14.59354867,0.772419106,15.85395364
28157,7,5.907,2.018933408,,,682,14.59165126,0.767558593,15.8498304
28158,7,5.875,1.962996711,,,682,14.58926764,0.760157715,15.84465057
28159,7,5.872,1.957752646,,,682,14.58683191,0.759064504,15.83935752
28160,7,5.838,1.898319906,,,682,14.58485098,0.761779469,15.83505277
28161,7,5.823,1.872099579,,,652,14.58435298,0.762503271,15.83397057
28162,7,5.808,1.845879253,,,652,14.58234328,0.767080734,15.82960332
28163,7,5.851,1.921044189,,,652,14.58031516,0.769924631,15.82519602
28164,7,5.854,1.926288254,,,652,14.5777697,0.764517667,15.81966452
28165,7,5.859,1.935028363,,,652,14.57570792,0.758799917,15.81518408
28166,7,5.849,1.917548145,,,652,14.57362667,0.750040518,15.81066134
28167,7,5.864,1.943768472,,,652,14.57156698,0.743583538,15.80618545
28168,7,5.957,2.106334496,,,652,14.56902304,0.738865394,15.80065722
28169,7,6.061,2.288128759,,,652,14.56699562,0.733361025,15.79625146
28170,7,5.89,1.989217038,,,652,14.56498806,0.728615434,15.79188885
28171,7,5.703,1.662336968,,,652,14.56245816,0.723397834,15.78639116
28172,7,5.96,2.111578561,,,652,14.55992935,0.719105454,15.78089582
28173,7,5.928,2.055641865,,,652,14.55742231,0.716716005,15.77544778
28174,7,5.775,1.788194535,,,652,14.55540118,0.712689697,15.77105569
28175,7,6.272,2.656961352,,,652,14.55336638,0.706443459,15.7666339
28176,7,5.982,2.15003504,,,652,14.55081429,0.697783789,15.76108798
28177,7,6.042,2.254916346,,,652,14.54825103,0.687162114,15.75551778
28178,7,6.01,2.198979649,,,652,14.54621617,0.678462702,15.75109584
28179,7,6.066,2.296868868,,,652,14.54570913,0.67623989,15.74999399
28180,7,6.051,2.270648542,,,652,14.54367959,0.666488239,15.74558362
28181,7,6.068,2.300364912,,,647,14.54114065,0.652268727,15.74006627
28182,7,6.143,2.431466544,,,647,14.53907955,0.642336125,15.73558732
28183,7,6.13,2.408742261,,,647,14.5369842,0.633936337,15.73103394
28184,7,6.109,2.372033804,,,647,14.53487296,0.625947007,15.72644602
28185,7,6.182,2.499639393,,,647,14.53219902,0.617253085,15.7206353
28186,7,6.184,2.503135436,,,647,14.53005149,0.60801447,15.71596853
28187,7,6.163,2.466426979,,,647,14.52734826,0.594696871,15.71009417
28188,7,6.262,2.639481134,,,647,14.52515683,0.584076134,15.70533199
28189,7,6.278,2.667449482,,,647,14.52240686,0.569441518,15.69935604
28190,7,6.203,2.53634785,,,647,14.52022006,0.556710352,15.69460395
28191,7,6.184,2.503135436,,,647,14.5180331,0.542925285,15.68985147
28192,7,6.206,2.541591915,,,647,14.51584431,0.52778767,15.68509503
28193,7,6.195,2.522363676,,,647,14.51364642,0.512689064,15.68031884
28194,7,6.206,2.541591915,,,647,14.51086721,0.495551613,15.67427936
28195,7,6.159,2.459434892,,,647,14.5086385,0.48168042,15.66943616
28196,7,6.141,2.4279705,,,647,14.5058394,0.464851049,15.66335347
28197,7,6.096,2.349309521,,,647,14.50301522,0.448579703,15.65721627
28198,7,6.138,2.422726435,,,647,14.50073925,0.436128106,15.65227038
28199,7,6.082,2.324837216,,,647,14.49844775,0.424591848,15.64729073
28200,7,6.05,2.26890052,,,647,14.49556456,0.409931292,15.6410253
28201,7,6.107,2.36853776,,,679,14.49324984,0.39610357,15.63599522
28202,7,6.07,2.303860955,,,679,14.49266985,0.392390181,15.63473485
28203,7,6.077,2.316097107,,,679,14.48975362,0.374187692,15.62839762
28204,7,6.097,2.351057543,,,679,14.48740686,0.358696325,15.62329788
28205,7,6.124,2.39825413,,,679,14.48504642,0.344779481,15.61816844
28206,7,6.053,2.274144585,,,679,14.48267214,0.331824354,15.6130089
28207,7,6.066,2.296868868,,,679,14.47968678,0.315318612,15.60652145
28208,7,6.117,2.386017978,,,679,14.47728328,0.302927748,15.60129843
28209,7,6.074,2.310853042,,,679,14.47425823,0.289344092,15.59472472
28210,7,6.05,2.26890052,,,679,14.47121088,0.277635314,15.58810256
28211,7,6.059,2.284632716,,,679,14.46875663,0.269901963,15.58276926
28212,7,6.107,2.36853776,,,679,14.46568456,0.257451765,15.57609337
28213,7,6.059,2.284632716,,,679,14.46322336,0.245445634,15.57074495
28214,7,6.061,2.288128759,,,679,14.46075344,0.233456348,15.56537759
28215,7,6.069,2.302112933,,,679,14.45765845,0.217501773,15.5586519
28216,7,6.082,2.324837216,,,679,14.45516825,0.207484591,15.55324047
28217,7,6.044,2.258412389,,,679,14.45391872,0.203313705,15.55052514
28218,7,6.087,2.333577325,,,679,14.45141698,0.194405527,15.54508863
28219,7,6.055,2.277640629,,,679,14.44890788,0.186419984,15.53963612
28220,7,6.063,2.291624803,,,679,14.44638344,0.174780776,15.53415029
28221,7,6.027,2.228696019,,,679,14.44320695,0.154787778,15.52724749
28222,7,6.018,2.212963823,,,679,14.44065204,0.137278861,15.52169543
28223,7,5.99,2.164019214,,,679,14.43808284,0.117595004,15.51611234
28224,7,6.005,2.19023954,,,679,14.43486219,0.106838111,15.50911356
28225,7,5.965,2.12031867,,,679,14.43227549,0.105994115,15.50349244
28226,7,5.958,2.108082518,,,679,14.42902452,0.109064797,15.49642778
28227,7,5.989,2.162271192,,,841,14.4264101,0.109933463,15.49074641
28228,7,6.017,2.211215802,,,841,14.42312148,0.095571525,15.48359995
28229,7,5.986,2.157027127,,,841,14.42047667,0.082819189,15.47785253
28230,7,5.95,2.094098343,,,841,14.41715215,0.062089454,15.47062805
28231,7,5.935,2.067878017,,,841,14.41380799,0.056232911,15.46336089
28232,7,5.935,2.067878017,,,841,14.41111816,0.059593221,15.45751564
28233,7,5.996,2.174507345,,,841,14.40773639,0.065122651,15.45016675
28234,7,5.95,2.094098343,,,841,14.40773639,0.065122651,15.45016675
28235,7,5.931,2.06088593,,,841,14.40433707,0.065342807,15.44277972
28236,7,5.963,2.116822626,,,841,14.4016067,0.053327063,15.43684638
28237,7,5.976,2.139546909,,,841,14.39886468,0.039833705,15.43088772
28238,7,5.959,2.109830539,,,841,14.39542181,0.016812108,15.42340605
28239,7,5.967,2.123814713,,,841,14.39265221,0.009134379,15.41738747
28240,7,5.972,2.132554822,,,841,14.3891721,0.008734408,15.40982486
28241,7,5.975,2.137798888,,,841,14.38637503,0.008777361,15.40374659
28242,7,5.986,2.157027127,,,841,14.3835655,0.010788629,15.39764122
28243,7,6.002,2.184995475,,,841,14.38003612,0.00315025,15.38997156
28244,7,6.002,2.184995475,,,841,14.37648725,0.00736211,15.38225954
28245,7,6.008,2.195483606,,,841,14.37363388,0.016979243,15.37605891
28246,7,6.025,2.225199976,,,841,14.37005016,0.023631769,15.36827115
28247,7,6.032,2.237436128,,,841,14.36933111,0.024253988,15.36670861
28248,7,6.038,2.247924259,,,841,14.36572437,0.025027677,15.35887083
28249,7,6.038,2.247924259,,,841,14.36282493,0.025197988,15.3525701
28250,7,6.045,2.260160411,,,841,14.35991271,0.025442938,15.34624157
28251,7,6.027,2.228696019,,,841,14.35698725,0.028282812,15.33988427
28252,7,6.022,2.21995591,,,841,14.35404883,0.031710508,15.33349882
28253,7,5.99,2.164019214,,,841,14.35035764,0.035582496,15.32547754
28254,7,6.023,2.221703932,,,841,14.34739027,0.039482837,15.31902917
28255,7,6.013,2.204223715,,,841,14.34441011,0.043798577,15.31255303
28256,7,5.981,2.148287018,,,841,14.3406665,0.050809077,15.3044178
28257,7,5.988,2.16052317,,,988,14.33690692,0.058066196,15.2962479
28258,7,6.019,2.214711845,,,988,14.33315113,0.058740925,15.28808624
28259,7,5.986,2.157027127,,,988,14.33014445,0.056465465,15.28155245
28260,7,5.992,2.167515258,,,988,14.32638226,0.050744033,15.27337687
28261,7,5.979,2.144790975,,,988,14.32336417,0.049700224,15.26681828
28262,7,5.995,2.172759323,,,988,14.32033748,0.053038477,15.26024102
28263,7,5.971,2.1308068,,,988,14.3173094,0.056702033,15.25366073
28264,7,5.998,2.178003388,,,988,14.31351906,0.063966402,15.24542398
28265,7,6.002,2.184995475,,,988,14.31047194,0.067616609,15.23880231
28266,7,6.002,2.184995475,,,988,14.30741406,0.069901632,15.23215725
28267,7,6.014,2.205971736,,,988,14.30357983,0.074741551,15.22382512
28268,7,6.04,2.251420302,,,988,14.30281089,0.075687878,15.22215414
28269,7,6.016,2.20946778,,,988,14.29973354,0.078948095,15.21546678
28270,7,6.008,2.195483606,,,988,14.29665517,0.08117916,15.20877721
28271,7,6.017,2.211215802,,,988,14.2927987,0.082916352,15.20039676
28272,7,6.029,2.232192063,,,988,14.28893166,0.08312189,15.19199333
28273,7,5.987,2.158775149,,,988,14.28581994,0.083848049,15.18523128
28274,7,6.014,2.205971736,,,988,14.28191006,0.084726029,15.17673475
28275,7,6.044,2.258412389,,,988,14.27798286,0.08467817,15.16820059
28276,7,6.005,2.19023954,,,988,14.27482826,0.084270654,15.16134536
28277,7,5.987,2.158775149,,,988,14.27087354,0.083037075,15.15275139
28278,7,6.025,2.225199976,,,988,14.26769546,0.081669223,15.14584514
28279,7,6.083,2.326585238,,,988,14.26450526,0.079930116,15.13891255
28280,7,6.05,2.26890052,,,988,14.26131173,0.079156113,15.13197273
28281,7,6.068,2.300364912,,,988,14.2581148,0.079460321,15.12502551
28282,7,6.068,2.300364912,,,988,14.25491101,0.080220227,15.11806338
28283,7,6.079,2.319593151,,,988,14.25089919,0.08219227,15.10934532
28284,7,6.067,2.29861689,,,988,14.24686921,0.08240122,15.10058783
28285,7,6.102,2.359797652,,,988,14.24606114,0.082252443,15.09883181
28286,7,6.061,2.288128759,,,966,14.24282468,0.08168796,15.0917987
28287,7,6.054,2.275892607,,,966,14.23958173,0.081160286,15.08475146
28288,7,6.034,2.240932172,,,966,14.23550719,0.080326641,15.07589713
28289,7,6.009,2.197231628,,,966,14.23222742,0.079894803,15.06876988
28290,7,6.025,2.225199976,,,966,14.22893341,0.079105624,15.0616117
28291,7,6.027,2.228696019,,,966,14.22562257,0.078089524,15.05441694
28292,7,5.995,2.172759323,,,966,14.22147007,0.076571283,15.04539319
28293,7,5.965,2.12031867,,,966,14.21729985,0.074674991,15.03633092
28294,7,5.952,2.097594387,,,966,14.21394593,0.072925656,15.02904255
28295,7,5.976,2.139546909,,,966,14.20973705,0.070894787,15.01989628
28296,7,5.915,2.032917582,,,966,14.20466743,0.069814281,15.00887953
28297,7,5.9,2.006697255,,,966,14.20382,0.069684572,15.007038
28298,7,5.891,1.990965059,,,966,14.20042353,0.06938977,14.99965716
28299,7,5.826,1.877343645,,,966,14.19701558,0.069430742,14.99225138
28300,7,5.862,1.940272428,,,966,14.19359177,0.069261173,14.98481112
28301,7,5.862,1.940272428,,,966,14.19015394,0.069138343,14.9773404
28302,7,5.875,1.962996711,,,966,14.18583977,0.069512472,14.96796531
28303,7,5.857,1.931532319,,,966,14.18237843,0.069351514,14.96044353
28304,7,5.894,1.996209125,,,966,14.17891396,0.068102833,14.95291491
28305,7,5.874,1.961248689,,,966,14.17457306,0.065697389,14.94348175
28306,7,5.899,2.004949233,,,966,14.17109268,0.062950377,14.93591857
28307,7,5.887,1.983972972,,,966,14.16760178,0.061231833,14.92833253
28308,7,5.896,1.999705168,,,966,14.1641003,0.060597811,14.92072349
28309,7,5.946,2.087106256,,,966,14.15971414,0.059868574,14.91119196
28310,7,5.922,2.045153734,,,966,14.15619587,0.059944462,14.90354645
28311,7,5.906,2.017185386,,,966,14.15177644,0.061226056,14.89394262
28312,7,5.866,1.947264515,,,966,14.1482258,0.063249776,14.88622676
28313,7,5.867,1.949012537,,,966,14.14466363,0.06639368,14.87848584
28314,7,5.851,1.921044189,,,966,14.14019488,0.069290878,14.86877486
28315,7,5.861,1.938524406,,,966,14.13661182,0.067157504,14.86098854
28316,7,5.831,1.886083753,,,987,14.13301849,0.062931393,14.85317991
28317,7,5.858,1.933280341,,,987,14.12851068,0.055134419,14.84338402
28318,7,5.868,1.950760559,,,987,14.12488515,0.05233196,14.83550542
28319,7,5.894,1.996209125,,,987,14.12124057,0.053744943,14.82758541
28320,7,5.895,1.997957146,,,987,14.1166636,0.056235293,14.81763925
28321,7,5.92,2.041657691,,,987,14.11206037,0.060862247,14.80763603
28322,7,5.922,2.045153734,,,987,14.10836287,0.061204316,14.79960101
28323,7,5.92,2.041657691,,,987,14.10465033,0.059929432,14.79153333
28324,7,5.937,2.07137406,,,987,14.09998448,0.059357916,14.78139401
28325,7,5.943,2.081862191,,,987,14.09623713,0.058549484,14.77325069
28326,7,5.957,2.106334496,,,987,14.09248069,0.05828482,14.76508759
28327,7,5.923,2.046901756,,,987,14.09153999,0.058339256,14.76304338
28328,7,5.969,2.127310757,,,987,14.08776758,0.057597966,14.75484559
28329,7,5.97,2.129058779,,,987,14.08303533,0.056278657,14.74456198
28330,7,5.976,2.139546909,,,987,14.07922995,0.056290614,14.73629255
28331,7,5.976,2.139546909,,,987,14.07445078,0.057118061,14.72590698
28332,7,5.944,2.083610213,,,987,14.07157356,0.057870806,14.71965452
28333,7,5.938,2.073122082,,,987,14.06676008,0.059321825,14.70919438
28334,7,5.929,2.057389886,,,987,14.06289768,0.058187297,14.70080104
28335,7,5.939,2.074870104,,,987,14.05902402,0.055668984,14.69238324
28336,7,5.961,2.113326583,,,987,14.05416356,0.051729852,14.68182101
28337,7,5.945,2.085358235,,,987,14.05026111,0.04964821,14.67334064
28338,7,5.96,2.111578561,,,987,14.04536386,0.052253244,14.66269846
28339,7,5.936,2.069626039,,,987,14.04143246,0.055503061,14.65415517
28340,7,5.96,2.111578561,,,987,14.03650051,0.061904415,14.6434376
28341,7,5.957,2.106334496,,,987,14.03253598,0.063106058,14.63482232
28342,7,5.966,2.122066692,,,987,14.02855539,0.061602685,14.62617214
28343,7,5.95,2.094098343,,,987,14.02456019,0.060403556,14.61749022
28344,7,5.954,2.10109043,,,987,14.02054897,0.057546562,14.60877347
28345,7,5.952,2.097594387,,,987,14.01551742,0.058750974,14.59783945
